branch,sep,s1,off,bias,n,regime,s1_fit,sep_fit
sc,6.0,1.2,5.0,-0.002566600754204562,2,SC,1.1794264803071548,5.980396360835654
sc,6.0,1.2,6.0,-0.00256660075420459,2,SC,1.179426479601195,5.980396360835656
sc,6.0,1.2,7.0,-0.002566600754204562,2,SC,1.1794264802897831,5.980396360835655
sc,6.0,1.3,-0.25,,0,,,
sc,6.0,1.3,0.0,,0,,,
sc,6.0,1.3,0.25,,0,,,
sc,6.0,1.3,0.5,,0,,,
sc,6.0,1.3,0.75,,0,,,
sc,6.0,1.3,1.0,-0.002732642093492596,2,SC,1.3542903570469234,5.959218694727209
sc,6.0,1.3,1.1,-0.0029248708995771727,2,SC,1.33869479924961,5.962676548493366
sc,6.0,1.3,1.15,-0.002751817615507371,2,SC,1.3370344779404477,5.962965434275003
sc,6.0,1.3,1.25,-0.0028253543997114466,2,SC,1.3255477066540609,5.9653202808282995
sc,6.0,1.3,1.5,-0.002847320250387836,2,SC,1.3068099597229068,5.968994156977801
sc,6.0,1.3,1.75,-0.0028285087209435344,2,SC,1.2967362476115563,5.970954005974608
sc,6.0,1.3,2.0,-0.002732642093492596,2,SC,1.289251797103376,5.974031418438754
sc,6.0,1.3,2.5,-0.0028473202503878636,2,SC,1.279213751089829,5.97602140389237
sc,6.0,1.3,3.0,-0.0027326420934925544,2,SC,1.2765752898391756,5.978087862708774
sc,6.0,1.3,4.0,-0.0027326420934925405,2,SC,1.27417971022869,5.979832643329717
sc,6.0,1.3,5.0,-0.0027326420934925544,2,SC,1.2742929313321534,5.9807837692690065
sc,6.0,1.3,6.0,-0.0027326420934925266,2,SC,1.2742929330079864,5.980783769269005
sc,6.0,1.3,7.0,-0.002732642093492471,2,SC,1.2742929325828365,5.9807837692690065
sc,6.0,1.45,-0.25,,0,,,
sc,6.0,1.45,0.0,,0,,,
sc,6.0,1.45,0.25,,0,,,
sc,6.0,1.45,0.5,,0,,,
sc,6.0,1.45,0.75,,0,,,
sc,6.0,1.45,1.0,-0.0030154233438582784,2,SC,1.4889591923172567,5.965008878697053
sc,6.0,1.45,1.1,-0.003020384096738188,2,SC,1.4750564511772888,5.967260690734692
sc,6.0,1.45,1.15,-0.0029477459071767798,2,SC,1.4730125351504384,5.967539262134947
sc,6.0,1.45,1.25,-0.002925991739982925,2,SC,1.4623462933387026,5.969250463621595
sc,6.0,1.45,1.5,-0.003038389240795053,2,SC,1.4435527136173156,5.972205952651978
sc,6.0,1.45,1.75,-0.0029489810599851313,2,SC,1.4327622546086682,5.974287000398541
sc,6.0,1.45,2.0,-0.0030154233438582784,2,SC,1.4267519502506678,5.976693735816367
sc,6.0,1.45,2.5,-0.0030383892407950946,2,SC,1.4189817196008305,5.977589458217137
sc,6.0,1.45,3.0,-0.003015423343858334,2,SC,1.4159317231453863,5.979811819760593
sc,6.0,1.45,4.0,-0.0030154233438582784,2,SC,1.414248345717258,5.981169855813498
sc,6.0,1.45,5.0,-0.0030154233438582922,2,SC,1.4147444929521158,5.981917644839265
sc,6.0,1.45,6.0,-0.0030154233438581257,2,SC,1.414744492642217,5.981917644839262
sc,6.0,1.45,7.0,-0.0030154233438581812,2,SC,1.4147444928039319,5.981917644839264
sc,6.0,1.7,-0.25,,0,,,
sc,6.0,1.7,0.0,,0,,,
sc,6.0,1.7,0.25,,0,,,
sc,6.0,1.7,0.5,,0,,,
sc,6.0,1.7,0.75,-0.0031124738308129646,2,SC,1.754938559513654,5.963876833057992
sc,6.0,1.7,1.0,-0.003171875874808716,2,SC,1.710170333387304,5.971469943025326
sc,6.0,1.7,1.1,-0.003180314183598515,2,SC,1.6967193344447427,5.972979980719902
sc,6.0,1.7,1.15,-0.003127544542649477,2,SC,1.6947467977134483,5.973401730791902
sc,6.0,1.7,1.25,-0.0031966562313527624,2,SC,1.6837943163627012,5.974778602056304
sc,6.0,1.7,1.5,-0.003114934937232333,2,SC,1.6740954040596292,5.975101567107849
sc,6.0,1.7,1.75,-0.0031124738308128674,2,SC,1.663423406708483,5.976712969044903
sc,6.0,1.7,2.0,-0.003171875874808619,2,SC,1.6561623425368852,5.979314786379893
sc,6.0,1.7,2.5,-0.003114934937232375,2,SC,1.6528661924612655,5.9788849397977195
sc,6.0,1.7,3.0,-0.003171875874808619,2,SC,1.6486089273389892,5.981349645664567
sc,6.0,1.7,4.0,-0.003171875874808619,2,SC,1.6482750180294585,5.982249304137358
sc,6.0,1.7,5.0,-0.0031718758748086745,2,SC,1.6495330561320003,5.982749727229273
sc,6.0,1.7,6.0,-0.0031718758748085912,2,SC,1.6495330540605342,5.982749727229272
sc,6.0,1.7,7.0,-0.0031718758748085774,2,SC,1.649533063526052,5.982749727229271
sc,6.0,2.0,-0.25,,0,,,
sc,6.0,2.0,0.0,,0,,,
sc,6.0,2.0,0.25,,0,,,
sc,6.0,2.0,0.5,,0,,,
sc,6.0,2.0,0.75,-0.003194596425540222,2,SC,2.020383998347092,5.969918240907178
sc,6.0,2.0,1.0,-0.003196213435256709,2,SC,1.976956099735476,5.97566547907468
sc,6.0,2.0,1.1,-0.003275764034726694,2,SC,1.9701116899352609,5.9759107914627965
sc,6.0,2.0,1.15,-0.0032111370715531967,2,SC,1.9623244577054355,5.97696938409379
sc,6.0,2.0,1.25,-0.0032906826031242897,2,SC,1.957730032854357,5.977213737384929
sc,6.0,2.0,1.5,-0.0032160811232836983,2,SC,1.945578831529571,5.977690939931234
sc,6.0,2.0,1.75,-0.00319459642554025,2,SC,1.936742404154009,5.978720218874508
sc,6.0,2.0,2.0,-0.003196213435256723,2,SC,1.9316054007598247,5.98087285320094
sc,6.0,2.0,2.5,-0.003216081123283712,2,SC,1.9292329277263585,5.980206033162262
sc,6.0,2.0,3.0,-0.00319621343525682,2,SC,1.9270493747117046,5.982224356401609
sc,6.0,2.0,4.0,-0.0031962134352567784,2,SC,1.9281863139378506,5.982833014110081
sc,6.0,2.0,5.0,-0.003196213435256709,2,SC,1.930393469928395,5.983174974794684
sc,6.0,2.0,6.0,-0.0031962134352567506,2,SC,1.930393474948954,5.983174974794686
sc,6.0,2.0,7.0,-0.0031962134352566535,2,SC,1.9303934676799692,5.983174974794684
sc,6.0,2.2,-0.25,,0,,,
sc,6.0,2.2,0.0,,0,,,
sc,6.0,2.2,0.25,,0,,,
sc,6.0,2.2,0.5,,0,,,
sc,6.0,2.2,0.75,-0.0032027536208998897,2,SC,2.19539064933808,5.972597997869265
sc,6.0,2.2,1.0,-0.0032053312375455723,2,SC,2.153415022105486,5.977499503316789
sc,6.0,2.2,1.1,-0.0032817204110043574,2,SC,2.147537679930971,5.9775746299399355
sc,6.0,2.2,1.15,-0.0032196370200806707,2,SC,2.1400844250343933,5.978481180321459
sc,6.0,2.2,1.25,-0.0032960191638590763,2,SC,2.1362982615052255,5.978606711269259
sc,6.0,2.2,1.5,-0.003273178683458,2,SC,2.124831516383245,5.978829770376153
sc,6.0,2.2,1.75,-0.003202753620899959,2,SC,2.1181484265810653,5.979559407673357
sc,6.0,2.2,2.0,-0.0032053312375455584,2,SC,2.1137286596432565,5.981556213924656
sc,6.0,2.2,2.5,-0.0032731786834579862,2,SC,2.1113596491484437,5.980804986457517
sc,6.0,2.2,3.0,-0.0032053312375455167,2,SC,2.111033579926393,5.982617272030138
sc,6.0,2.2,4.0,-0.0032053312375454612,2,SC,2.113171891532824,5.983099725954771
sc,6.0,2.2,5.0,-0.0032053312375455445,2,SC,2.1160544608309726,5.983372110510888
sc,6.0,2.2,6.0,-0.0032053312375454057,2,SC,2.116054467605035,5.983372110510887
sc,6.0,2.2,7.0,-0.0032053312375455306,2,SC,2.116054471407672,5.983372110510888
sc,6.0,2.6,-0.25,,0,,,
sc,6.0,2.6,0.0,,0,,,
sc,6.0,2.6,0.25,,0,,,
sc,6.0,2.6,0.5,,0,,,
sc,6.0,2.6,0.75,-0.0032083949404311113,2,SC,2.548126435976508,5.97564997735196
sc,6.0,2.6,1.0,-0.0032694572368254377,2,SC,2.5065021226084325,5.979642133109891
sc,6.0,2.6,1.1,-0.003326612013792127,2,SC,2.4939624245332235,5.980123412641726
sc,6.0,2.6,1.15,-0.003282598435251277,2,SC,2.4949194179180356,5.980246104083646
sc,6.0,2.6,1.25,-0.0033397449396608964,2,SC,2.4856480000677155,5.980765974494121
sc,6.0,2.6,1.5,-0.003274081475130461,2,SC,2.482365801546232,5.980809448010449
sc,6.0,2.6,1.75,-0.0032083949404310003,2,SC,2.479242506011861,5.980445818616827
sc,6.0,2.6,2.0,-0.003269457236825396,2,SC,2.473862634232624,5.982404780709086
sc,6.0,2.6,2.5,-0.003274081475130433,2,SC,2.4740678417332695,5.981802402851349
sc,6.0,2.6,3.0,-0.003269457236825382,2,SC,2.473713981371081,5.9831535474351565
sc,6.0,2.6,4.0,-0.00326945723682541,2,SC,2.477471400734018,5.983500563945532
sc,6.0,2.6,5.0,-0.0032694572368254238,2,SC,2.4815554266726823,5.983698359137322
sc,6.0,2.6,6.0,-0.003269457236825396,2,SC,2.481555402375535,5.983698359137321
sc,6.0,2.6,7.0,-0.0032694572368253544,2,SC,2.4815554022438997,5.983698359137321
sc,6.0,3.0,-0.25,,0,,,
sc,6.0,3.0,0.0,,0,,,
sc,6.0,3.0,0.25,,0,,,
sc,6.0,3.0,0.5,,0,,,
sc,6.0,3.0,0.75,-0.0032188017878935493,2,SC,2.888161774043309,5.9779052937871295
sc,6.0,3.0,1.0,-0.003275881308596268,2,SC,2.85137514411303,5.981131765804408
sc,6.0,3.0,1.1,-0.003330254207511388,2,SC,2.8490620388250454,5.980834100493238
sc,6.0,3.0,1.15,-0.003237497640622769,2,SC,2.8440744284810675,5.981360291905096
sc,6.0,3.0,1.25,-0.0033426389819776053,2,SC,2.8338661640035343,5.981830671147938
sc,6.0,3.0,1.5,-0.0032807236639838117,2,SC,2.8335979413455954,5.981711742025417
sc,6.0,3.0,1.75,-0.003218801787893591,2,SC,2.8329341334906797,5.981173163901302
sc,6.0,3.0,2.0,-0.00327588130859624,2,SC,2.8283799473198,5.982995989705909
sc,6.0,3.0,2.5,-0.0032807236639838117,2,SC,2.8308040586245156,5.982277372887082
sc,6.0,3.0,3.0,-0.00327588130859624,2,SC,2.8317989967934887,5.983511474184212
sc,6.0,3.0,4.0,-0.0032758813085962124,2,SC,2.8377541757969555,5.98375260282034
sc,6.0,3.0,5.0,-0.003275881308596143,2,SC,2.843404420758766,5.983890683302098
sc,6.0,3.0,6.0,-0.0032758813085962124,2,SC,2.8434044099010602,5.983890683302099
sc,6.0,3.0,7.0,-0.0032758813085961846,2,SC,2.843404402350333,5.983890683302099
sc,6.0,4.0,-0.25,,0,,,
sc,6.0,4.0,0.0,,0,,,
sc,6.0,4.0,0.25,,0,,,
sc,6.0,4.0,0.5,-0.003251706158331244,2,SC,3.79861315033875,5.978425990806047
sc,6.0,4.0,0.75,-0.003225544373371539,2,SC,3.727511849378655,5.980363941286039
sc,6.0,4.0,1.0,-0.0032352483888033884,2,SC,3.7013381552298585,5.982620242639499
sc,6.0,4.0,1.1,-0.0032545234101815507,2,SC,3.7042567653206415,5.9821704911440605
sc,6.0,4.0,1.15,-0.0032465661684280556,2,SC,3.696488236076924,5.98269185046715
sc,6.0,4.0,1.25,-0.003178644207546391,2,SC,3.699146101584783,5.982208498109527
sc,6.0,4.0,1.5,-0.0032517061583311885,2,SC,3.6990055899659486,5.981772627796454
sc,6.0,4.0,1.75,-0.003225544373371636,2,SC,3.6967345278389425,5.981959851165506
sc,6.0,4.0,2.0,-0.003235248388803333,2,SC,3.6961051828755593,5.983529393220036
sc,6.0,4.0,2.5,-0.003251706158331133,2,SC,3.704966323325133,5.982276016992048
sc,6.0,4.0,3.0,-0.0032352483888032774,2,SC,3.708063130560689,5.983793583881748
sc,6.0,4.0,4.0,-0.003235248388803305,2,SC,3.7199433758983718,5.983919402344481
sc,6.0,4.0,5.0,-0.003235248388803319,2,SC,3.7300579638499616,5.9839921072353475
sc,6.0,4.0,6.0,-0.003235248388803305,2,SC,3.7300578673528846,5.983992107235348
sc,6.0,4.0,7.0,-0.0032352483888032496,2,SC,3.7300580005880346,5.983992107235347
sc,6.0,6.0,-0.25,,0,,,
sc,6.0,6.0,0.0,,0,,,
sc,6.0,6.0,0.25,,0,,,
sc,6.0,6.0,0.5,-0.00318662639150509,2,SC,5.362008369855744,5.9818707426347535
sc,6.0,6.0,0.75,-0.003169377224871442,2,SC,5.325719036370451,5.981765407993162
sc,6.0,6.0,1.0,-0.0032044252560092107,2,SC,5.308862793082598,5.983547383297971
sc,6.0,6.0,1.1,-0.003227851976232335,2,SC,5.303509353891999,5.98334901925773
sc,6.0,6.0,1.15,-0.003214558045753879,2,SC,5.310691380144316,5.983460571984564
sc,6.0,6.0,1.25,-0.003153819754341758,2,SC,5.3231127427786475,5.982868361950125
sc,6.0,6.0,1.5,-0.0031866263915051457,2,SC,5.324646385212644,5.983128022225147
sc,6.0,6.0,1.75,-0.0031693772248714003,2,SC,5.337003130626291,5.982362336802261
sc,6.0,6.0,2.0,-0.003204425256009169,2,SC,5.336625183253478,5.983884929948273
sc,6.0,6.0,2.5,-0.0031866263915050763,2,SC,5.360428082662505,5.982938463762958
sc,6.0,6.0,3.0,-0.0032044252560092384,2,SC,5.368480726921584,5.983988071213007
sc,6.0,6.0,4.0,-0.0032044252560092246,2,SC,5.394979114261523,5.984038043435625
sc,6.0,6.0,5.0,-0.00320442525600928,2,SC,5.416363390855718,5.984067175460851
sc,6.0,6.0,6.0,-0.0032044252560091135,2,SC,5.416363639719748,5.984067175460849
sc,6.0,6.0,7.0,-0.00320442525600928,2,SC,5.416363670875418,5.984067175460852
sc,6.0,10.0,-0.25,,0,,,
sc,6.0,10.0,0.0,,0,,,
sc,6.0,10.0,0.25,,0,,,
sc,6.0,10.0,0.5,-0.003158469532488384,2,SC,8.158319898435668,5.982319160502302
sc,6.0,10.0,0.75,-0.003112028082447593,2,SC,8.167137624987191,5.98239422590764
sc,6.0,10.0,1.0,-0.0031266461457156447,2,SC,8.195936934543875,5.983747886927095
sc,6.0,10.0,1.1,-0.003113526201902181,2,SC,8.216373049702833,5.983008203490404
sc,6.0,10.0,1.15,-0.0031360813741261873,2,SC,8.196302662255773,5.98371541832385
sc,6.0,10.0,1.25,-0.0031226958237590696,2,SC,8.230927802633405,5.983071155649403
sc,6.0,10.0,1.5,-0.0031584695324882867,2,SC,8.248036159995022,5.982582360612353
sc,6.0,10.0,1.75,-0.003112028082447524,2,SC,8.276084969374352,5.98251359143458
sc,6.0,10.0,2.0,-0.0031266461457156586,2,SC,8.294764531724626,5.983874150647422
sc,6.0,10.0,2.5,-0.003158469532488356,2,SC,8.340755803993547,5.982628705940867
sc,6.0,10.0,3.0,-0.003126646145715714,2,SC,8.378081440683012,5.983914601233463
sc,6.0,10.0,4.0,-0.0031266461457156447,2,SC,8.444292583895063,5.983934528339261
sc,6.0,10.0,5.0,-0.003126646145715617,2,SC,8.497014405560638,5.983946245614549
sc,6.0,10.0,6.0,-0.0031266461457156725,2,SC,8.497015573532526,5.983946245614549
sc,6.0,10.0,7.0,-0.0031266461457156725,2,SC,8.49701535526809,5.983946245614549
sc,7.5,0.4,-0.25,,0,,,
sc,7.5,0.4,0.0,,0,,,
sc,7.5,0.4,0.25,,0,,,
sc,7.5,0.4,0.5,,0,,,
sc,7.5,0.4,0.75,,0,,,
sc,7.5,0.4,1.0,,0,,,
sc,7.5,0.4,1.1,,0,,,
sc,7.5,0.4,1.15,,0,,,
sc,7.5,0.4,1.25,,0,,,
sc,7.5,0.4,1.5,,0,,,
sc,7.5,0.4,1.75,,0,,,
sc,7.5,0.4,2.0,,0,,,
sc,7.5,0.4,2.5,0.010739012255648162,2,SC,0.4510602071816047,7.393835767999935
sc,7.5,0.4,3.0,0.01091868873784202,2,SC,0.4396983272633194,7.413292986969152
sc,7.5,0.4,4.0,0.010918688737842103,2,SC,0.42508294474261354,7.440646701146866
sc,7.5,0.4,5.0,0.01091868873784202,2,SC,0.4198417942908766,7.4530295627818575
sc,7.5,0.4,6.0,0.010918688737842047,2,SC,0.4198417943997811,7.453029562781857
sc,7.5,0.4,7.0,0.010918688737842075,2,SC,0.41984179454918147,7.4530295627818575
sc,7.5,0.6,-0.25,,0,,,
sc,7.5,0.6,0.0,,0,,,
sc,7.5,0.6,0.25,,0,,,
sc,7.5,0.6,0.5,,0,,,
sc,7.5,0.6,0.75,,0,,,
sc,7.5,0.6,1.0,,0,,,
sc,7.5,0.6,1.1,,0,,,
sc,7.5,0.6,1.15,,0,,,
sc,7.5,0.6,1.25,,0,,,
sc,7.5,0.6,1.5,0.0019588405679607512,2,SC,0.6713012342793354,7.397823688647238
sc,7.5,0.6,1.75,0.0019468178973992278,2,SC,0.6592956352011068,7.409650090749347
sc,7.5,0.6,2.0,0.001846151340190616,2,SC,0.6484875694629293,7.419689680703165
sc,7.5,0.6,2.5,0.0019588405679607512,2,SC,0.6336413992544857,7.434260493434817
sc,7.5,0.6,3.0,0.0018461513401905882,2,SC,0.6225397118042166,7.443643124229336
sc,7.5,0.6,4.0,0.001846151340190616,2,SC,0.611734055977734,7.455061326681237
sc,7.5,0.6,5.0,0.0018461513401906993,2,SC,0.6083905476840672,7.459780926907534
sc,7.5,0.6,6.0,0.001846151340190727,2,SC,0.6083905472021841,7.459780926907532
sc,7.5,0.6,7.0,0.0018461513401906993,2,SC,0.6083905473694928,7.459780926907532
sc,7.5,0.7,-0.25,,0,,,
sc,7.5,0.7,0.0,,0,,,
sc,7.5,0.7,0.25,,0,,,
sc,7.5,0.7,0.5,,0,,,
sc,7.5,0.7,0.75,,0,,,
sc,7.5,0.7,1.0,,0,,,
sc,7.5,0.7,1.1,,0,,,
sc,7.5,0.7,1.15,,0,,,
sc,7.5,0.7,1.25,,0,,,
sc,7.5,0.7,1.5,0.00047556190027438217,2,SC,0.7636467290644968,7.419845826653706
sc,7.5,0.7,1.75,0.0004669920641746095,2,SC,0.7524634766064733,7.427473670882208
sc,7.5,0.7,2.0,0.0005568615878979027,2,SC,0.7419483556548623,7.434239905749878
sc,7.5,0.7,2.5,0.0004755619002744793,2,SC,0.725482431056802,7.447307722634434
sc,7.5,0.7,3.0,0.0005568615878978056,2,SC,0.7169767080508502,7.451784614089425
sc,7.5,0.7,4.0,0.0005568615878979166,2,SC,0.7075843390802149,7.459722737334907
sc,7.5,0.7,5.0,0.0005568615878977917,2,SC,0.7047722364453357,7.462959942127329
sc,7.5,0.7,6.0,0.0005568615878979166,2,SC,0.704772236110891,7.462959942127329
sc,7.5,0.7,7.0,0.0005568615878978195,2,SC,0.7047722359866659,7.462959942127329
sc,7.5,0.8,-0.25,,0,,,
sc,7.5,0.8,0.0,,0,,,
sc,7.5,0.8,0.25,,0,,,
sc,7.5,0.8,0.5,,0,,,
sc,7.5,0.8,0.75,,0,,,
sc,7.5,0.8,1.0,,0,,,
sc,7.5,0.8,1.1,,0,,,
sc,7.5,0.8,1.15,,0,,,
sc,7.5,0.8,1.25,-0.0003339101652334864,2,SC,0.8731372740506556,7.4227485222121015
sc,7.5,0.8,1.5,-0.0003398843912702926,2,SC,0.8587306832134678,7.432674426275802
sc,7.5,0.8,1.75,-0.00026083771291020297,2,SC,0.8452600502241957,7.439813744846164
sc,7.5,0.8,2.0,-0.00018178752829882405,2,SC,0.8347707883498183,7.444807816642731
sc,7.5,0.8,2.5,-0.0003398843912702232,2,SC,0.8197286477413352,7.454234276734328
sc,7.5,0.8,3.0,-0.0001817875282987269,2,SC,0.8116627963043621,7.4577516264385935
sc,7.5,0.8,4.0,-0.0001817875282987963,2,SC,0.803638801072399,7.463400891685278
sc,7.5,0.8,5.0,-0.0001817875282987269,2,SC,0.8013043894584391,7.465694862902346
sc,7.5,0.8,6.0,-0.00018178752829875466,2,SC,0.8013043895576094,7.465694862902346
sc,7.5,0.8,7.0,-0.00018178752829869915,2,SC,0.8013043904659285,7.465694862902348
sc,7.5,0.9,-0.25,,0,,,
sc,7.5,0.9,0.0,,0,,,
sc,7.5,0.9,0.25,,0,,,
sc,7.5,0.9,0.5,,0,,,
sc,7.5,0.9,0.75,,0,,,
sc,7.5,0.9,1.0,,0,,,
sc,7.5,0.9,1.1,-0.0007764292911726922,2,SC,0.9819475400429004,7.427829003242472
sc,7.5,0.9,1.15,-0.0008132017785946327,2,SC,0.9786621448931454,7.429280706216861
sc,7.5,0.9,1.25,-0.0007908134767942998,2,SC,0.9694444913329374,7.433311291642404
sc,7.5,0.9,1.5,-0.0007823609886268429,2,SC,0.9513104288358722,7.443013321416577
sc,7.5,0.9,1.75,-0.0007111490231957451,2,SC,0.9377416746834937,7.448542844463322
sc,7.5,0.9,2.0,-0.0007989595921222559,2,SC,0.9283320213902242,7.451763827525447
sc,7.5,0.9,2.5,-0.0007823609886267735,2,SC,0.9135945550925982,7.459734274608898
sc,7.5,0.9,3.0,-0.0007989595921222142,2,SC,0.9063903905886763,7.461815381794748
sc,7.5,0.9,4.0,-0.0007989595921221865,2,SC,0.8991027703486005,7.466141639347146
sc,7.5,0.9,5.0,-0.0007989595921222004,2,SC,0.8969999075439758,7.467910203979345
sc,7.5,0.9,6.0,-0.0007989595921222559,2,SC,0.8969999071336674,7.467910203979346
sc,7.5,0.9,7.0,-0.0007989595921222004,2,SC,0.8969999071016275,7.467910203979345
sc,7.5,1.0,-0.25,,0,,,
sc,7.5,1.0,0.0,,0,,,
sc,7.5,1.0,0.25,,0,,,
sc,7.5,1.0,0.5,,0,,,
sc,7.5,1.0,0.75,,0,,,
sc,7.5,1.0,1.0,,0,,,
sc,7.5,1.0,1.1,-0.0010591470483525822,2,SC,1.077987902307729,7.436848972298593
sc,7.5,1.0,1.15,-0.0011517092589304334,2,SC,1.0698444412657122,7.439965211051727
sc,7.5,1.0,1.25,-0.0010723710477553577,2,SC,1.0644402680965832,7.441390077254674
sc,7.5,1.0,1.5,-0.0010750547487842765,2,SC,1.0453469828814537,7.44975330390753
sc,7.5,1.0,1.75,-0.0010878869985050527,2,SC,1.0309189399049763,7.454650919394824
sc,7.5,1.0,2.0,-0.0011384862502918786,2,SC,1.0201058362981748,7.457819457952458
sc,7.5,1.0,2.5,-0.0010750547487843043,2,SC,1.008505788422311,7.463161764525863
sc,7.5,1.0,3.0,-0.0011384862502918092,2,SC,1.0006336334397172,7.465420057214169
sc,7.5,1.0,4.0,-0.0011384862502917675,2,SC,0.9945184995239696,7.468646140640574
sc,7.5,1.0,5.0,-0.0011384862502917398,2,SC,0.992827993909399,7.469969072264963
sc,7.5,1.0,6.0,-0.001138486250291823,2,SC,0.9928279941976169,7.469969072264965
sc,7.5,1.0,7.0,-0.0011384862502917398,2,SC,0.9928279945484871,7.469969072264964
sc,7.5,1.1,-0.25,,0,,,
sc,7.5,1.1,0.0,,0,,,
sc,7.5,1.1,0.25,,0,,,
sc,7.5,1.1,0.5,,0,,,
sc,7.5,1.1,0.75,,0,,,
sc,7.5,1.1,1.0,-0.001359328734126461,2,SC,1.178047251206189,7.441141314037402
sc,7.5,1.1,1.1,-0.0012857371488824987,2,SC,1.170922018571428,7.4444959857949495
sc,7.5,1.1,1.15,-0.0013715938155084706,2,SC,1.1622241616424913,7.447225537077273
sc,7.5,1.1,1.25,-0.0012980032201793529,2,SC,1.1568270466974213,7.448187369811812
sc,7.5,1.1,1.5,-0.0012884593278551515,2,SC,1.137594857605541,7.455274750072888
sc,7.5,1.1,1.75,-0.0013020425488200205,2,SC,1.123493243927284,7.459197158841835
sc,7.5,1.1,2.0,-0.0013593287341265026,2,SC,1.113160765998745,7.461649938580561
sc,7.5,1.1,2.5,-0.0012884593278551376,2,SC,1.1027744136359265,7.465976157386182
sc,7.5,1.1,3.0,-0.0013593287341264054,2,SC,1.0955284060495563,7.467597645926958
sc,7.5,1.1,4.0,-0.0013593287341264054,2,SC,1.0901951407049761,7.470114797465559
sc,7.5,1.1,5.0,-0.0013593287341265026,2,SC,1.0887744883189376,7.471153715527999
sc,7.5,1.1,6.0,-0.001359328734126461,2,SC,1.0887744867795959,7.471153715527997
sc,7.5,1.1,7.0,-0.0013593287341264332,2,SC,1.0887744876321994,7.471153715527997
sc,7.5,1.2,-0.25,,0,,,
sc,7.5,1.2,0.0,,0,,,
sc,7.5,1.2,0.25,,0,,,
sc,7.5,1.2,0.5,,0,,,
sc,7.5,1.2,0.75,,0,,,
sc,7.5,1.2,1.0,-0.0015031862857504547,2,SC,1.272323690580032,7.446936399561723
sc,7.5,1.2,1.1,-0.0014340685674162912,2,SC,1.2649699085291661,7.449865744700324
sc,7.5,1.2,1.15,-0.0014574375544884471,2,SC,1.2561928088881498,7.452198640652691
sc,7.5,1.2,1.25,-0.0014455892581279467,2,SC,1.2503652413996786,7.452898697584904
sc,7.5,1.2,1.5,-0.0014354586024973859,2,SC,1.2309494799345555,7.459067005765179
sc,7.5,1.2,1.75,-0.0014496971565659267,2,SC,1.2170821430901198,7.462279354937997
sc,7.5,1.2,2.0,-0.0015031862857504824,2,SC,1.207121681632732,7.464189737683565
sc,7.5,1.2,2.5,-0.0014354586024973859,2,SC,1.1976169479906917,7.467852841970404
sc,7.5,1.2,3.0,-0.0015031862857505796,2,SC,1.1907787125764888,7.4690141456144
sc,7.5,1.2,4.0,-0.0015031862857503714,2,SC,1.1859585206578578,7.471066652889721
sc,7.5,1.2,5.0,-0.0015031862857504408,2,SC,1.1847206834807809,7.471920821453789
sc,7.5,1.2,6.0,-0.0015031862857504963,2,SC,1.1847206834413408,7.471920821453791
sc,7.5,1.2,7.0,-0.0015031862857504547,2,SC,1.1847206835098993,7.471920821453789
sc,7.5,1.3,-0.25,,0,,,
sc,7.5,1.3,0.0,,0,,,
sc,7.5,1.3,0.25,,0,,,
sc,7.5,1.3,0.5,,0,,,
sc,7.5,1.3,0.75,,0,,,
sc,7.5,1.3,1.0,-0.0016068510241763895,2,SC,1.3677460631014138,7.451048640861962
sc,7.5,1.3,1.1,-0.0015414660495372406,2,SC,1.3547758410216293,7.454971136034194
sc,7.5,1.3,1.15,-0.0016177479731147304,2,SC,1.3502462031548168,7.455853738448539
sc,7.5,1.3,1.25,-0.0015523646500308214,2,SC,1.3403613539458714,7.457363923779653
sc,7.5,1.3,1.5,-0.0014978624416814856,2,SC,1.3222169694246373,7.462589141416887
sc,7.5,1.3,1.75,-0.0015658669757914884,2,SC,1.3115013960770785,7.464389389419329
sc,7.5,1.3,2.0,-0.0016068510241763617,2,SC,1.3017763832225095,7.465876227926513
sc,7.5,1.3,2.5,-0.0014978624416815411,2,SC,1.2919009496025664,7.469624818518843
sc,7.5,1.3,3.0,-0.0016068510241764034,2,SC,1.2861862050665536,7.469936677191717
sc,7.5,1.3,4.0,-0.0016068510241763617,2,SC,1.2816461127809058,7.471683168580043
sc,7.5,1.3,5.0,-0.001606851024176334,2,SC,1.2805141243602076,7.472416612369173
sc,7.5,1.3,6.0,-0.0016068510241763478,2,SC,1.2805141242626639,7.472416612369173
sc,7.5,1.3,7.0,-0.001606851024176334,2,SC,1.2805141238686795,7.472416612369173
sc,7.5,1.45,-0.25,,0,,,
sc,7.5,1.45,0.0,,0,,,
sc,7.5,1.45,0.25,,0,,,
sc,7.5,1.45,0.5,,0,,,
sc,7.5,1.45,0.75,,0,,,
sc,7.5,1.45,1.0,-0.0016897365910311796,2,SC,1.5071940636661156,7.456358178124162
sc,7.5,1.45,1.1,-0.001667923872169047,2,SC,1.4931735562415303,7.459787636521278
sc,7.5,1.45,1.15,-0.0016999989994555403,2,SC,1.4891790449256517,7.460409893941618
sc,7.5,1.45,1.25,-0.0016780476689728097,2,SC,1.4787707982818745,7.461516161992624
sc,7.5,1.45,1.5,-0.0016274220562684516,2,SC,1.4612571995516808,7.4658623323511675
